ticker,S,Strike,Tau,Sigma,Call,Price,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,ebitda,totalDebt,totalRevenue,revenueGrowth,grossMargins,operatingMargins,profitMargins,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,currentRatio,quickRatio,debtToEquity,totalCash,totalCashPerShare,revenuePerShare,bookValue,priceToBook,enterpriseValue,enterpriseToRevenue,enterpriseToEbitda,forwardEps,trailingEps,pegRatio,trailingPE,forwardPE,dividendRate,dividendYield,payoutRatio,lastDividendValue,fiveYearAvgDividendYield,trailingAnnualDividendRate,trailingAnnualDividendYield,marketCap,sharesOutstanding,floatShares,sharesShort,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,averageVolume,averageVolume10days,fullTimeEmployees,industry_Advertising Agencies,industry_Aerospace & Defense,industry_Apparel Retail,industry_Auto Manufacturers,industry_Auto Parts,industry_Beverages - Non-Alcoholic,industry_Biotechnology,industry_Communication Equipment,industry_Computer Hardware,industry_Confectioners,industry_Conglomerates,industry_Consulting Services,industry_Consumer Electronics,industry_Credit Services,industry_Diagnostics & Research,industry_Discount Stores,industry_Drug Manufacturers - General,industry_Electronic Gaming & Multimedia,industry_Engineering & Construction,industry_Entertainment,industry_Farm & Heavy Construction Machinery,industry_Industrial Distribution,industry_Information Technology Services,industry_Internet Content & Information,industry_Internet Retail,industry_Lodging,industry_Medical Devices,industry_Medical Instruments & Supplies,industry_Oil & Gas E&P,industry_Oil & Gas Equipment & Services,industry_Packaged Foods,industry_Railroads,industry_Real Estate Services,industry_Restaurants,industry_Semiconductor Equipment & Materials,industry_Semiconductors,industry_Software - Application,industry_Software - Infrastructure,industry_Specialty Business Services,industry_Specialty Chemicals,industry_Telecom Services,industry_Travel Services,industry_Trucking,industry_Utilities - Independent Power Producers,industry_Utilities - Regulated Electric,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Real Estate,sector_Technology,sector_Utilities,country_Canada,country_Ireland,country_Netherlands,country_Singapore,country_United Kingdom,country_United States,country_Uruguay
MELI,1632.52001953125,1680.0,0.4356164383561643,0.3932994559637742,1,253.73,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1640.0,0.4356164383561643,0.3932994559637742,0,184.0,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1620.0,0.4356164383561643,0.3932994559637742,0,159.95,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1650.0,0.4356164383561643,0.3932994559637742,0,173.85,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1640.0,1.7013698630136986,0.3932994559637742,1,412.0,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1620.0,1.7013698630136986,0.3932994559637742,1,421.7,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1660.0,1.7013698630136986,0.3932994559637742,1,402.0,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1620.0,1.7013698630136986,0.3932994559637742,0,292.0,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1660.0,1.7013698630136986,0.3932994559637742,0,326.0,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MELI,1632.52001953125,1600.0,1.7013698630136986,0.3932994559637742,0,290.0,7.0,9.0,5.0,7.0,8.0,3940999936,12344999936,31803000832,0.49,0.49473,0.06908,0.060370002,0.05108,0.31258,-4094625024.0,13159999488.0,-0.156,1.161,0.438,169.551,5649999872,111.446,627.312,143.617,11.367178,89459163136,2.813,22.7,65.12934,37.87,1.01,43.108532,25.065815,0.0,0.0,0.0,0.15,0.34,0.0,0.0,82764169216,50697182,47036338.0,1021881,2.35,0.0202,0.07299,0.81543,1.406,2645.22,1593.21,1757.223,2077.9897,545114,610570,123670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
META,609.6300048828125,610.0,0.0904109589041095,0.3567508464285715,1,24.200000000000003,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,605.0,0.0904109589041095,0.3567508464285715,1,26.3,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,615.0,0.0904109589041095,0.3567508464285715,1,21.8,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,610.0,0.0904109589041095,0.3567508464285715,0,21.8,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,605.0,0.0904109589041095,0.3567508464285715,0,19.575,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,615.0,0.0904109589041095,0.3567508464285715,0,24.1,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,610.0,0.5315068493150685,0.3567508464285715,1,71.725,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,605.0,0.5315068493150685,0.3567508464285715,1,74.32499999999999,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,615.0,0.5315068493150685,0.3567508464285715,1,69.175,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,610.0,0.5315068493150685,0.3567508464285715,0,60.175,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,605.0,0.5315068493150685,0.3567508464285715,0,57.675,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,615.0,0.5315068493150685,0.3567508464285715,0,62.8,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,610.0,2.104109589041096,0.3567508464285715,1,153.65,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,600.0,2.104109589041096,0.3567508464285715,1,159.625,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,620.0,2.104109589041096,0.3567508464285715,1,150.375,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,610.0,2.104109589041096,0.3567508464285715,0,110.475,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,600.0,2.104109589041096,0.3567508464285715,0,106.175,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
META,609.6300048828125,620.0,2.104109589041096,0.3567508464285715,0,114.775,9.0,10.0,10.0,10.0,10.0,109308002304,86769000448,214962995200,0.331,0.81941,0.40617,0.32837,0.16395001,0.32930002,25558249472.0,124000002048.0,0.624,2.348,2.11,35.608,81180000256,31.98,85.21,85.867,7.099701,1553087987712,7.225,14.208,36.18596,27.49,0.89,22.176428,16.847143,2.1,0.34,0.0764,0.525,0.0,2.1,0.0034046138,1547498946560,2196045588,2192766203.0,26466970,1.48,0.0121,0.00112,0.80192,1.243,796.25,520.26,626.5502,675.8691,15360411,19564920,77986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MNST,86.29000091552734,87.5,0.1068493150684931,0.2584565874359956,1,2.375,8.0,9.0,8.0,1.0,6.0,2821924352,0,8793075712,0.269,0.55471003,0.31019,0.23108,0.17725,0.26654,2315249920.0,4401639936.0,0.289,3.257,2.682,53.788,2984993024,3.052,9.0,8.439,10.225145,81399382016,9.257,28.845,2.56606,2.07,2.49,41.685993,33.62743,0.0,0.0,0.0,0.005208,0.0,0.0,0.0,84384374784,977916000,698515620.0,21620912,4.35,0.0309,0.28488,0.70317,0.501,88.77,58.09,76.0022,72.4022,5697929,5480280,5773.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MNST,86.29000091552734,85.0,0.1068493150684931,0.2584565874359956,1,3.75,8.0,9.0,8.0,1.0,6.0,2821924352,0,8793075712,0.269,0.55471003,0.31019,0.23108,0.17725,0.26654,2315249920.0,4401639936.0,0.289,3.257,2.682,53.788,2984993024,3.052,9.0,8.439,10.225145,81399382016,9.257,28.845,2.56606,2.07,2.49,41.685993,33.62743,0.0,0.0,0.0,0.005208,0.0,0.0,0.0,84384374784,977916000,698515620.0,21620912,4.35,0.0309,0.28488,0.70317,0.501,88.77,58.09,76.0022,72.4022,5697929,5480280,5773.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
